date,open,high,low,close,depeg_1d,depeg_3d,depeg_5d,depeg_7d,PL_3,PH_3,PL_5,PH_5,PL_7,PH_7,volume,V_monthly,ThreshD,ThreshU,marketCap,circulatingSupply,WLUNA_close
2020-12-13,0.99946385,1.00062608,0.99658872,0.99843893,NA,NA,NA,NA,0.99732706,0.99988421,0.99732706,0.99988421,0.99732706,0.99988421,793155.75,NA,NA,NA,23511900.45883425,23548661.59,0.4797111
2020-12-14,0.99869722,1.00026275,0.99641127,0.99988421,NA,NA,NA,NA,0.99732706,0.99938355,0.99732706,0.99938355,0.99732706,0.99938355,2752776.31,NA,NA,NA,23545934.91643194,23548661.59,0.47198341
2020-12-15,0.99987747,1.00058543,0.996476,0.99938355,NA,NA,NA,NA,0.99732706,0.99822719,0.99732706,0.99922402,0.99636901,0.99922402,1831152.47,NA,NA,NA,143233458.2262666,143321809.24,0.47822355
2020-12-16,0.99934265,1.00202591,0.98956048,0.99732706,NA,NA,NA,NA,0.99810532,0.99922402,0.99740195,0.99922402,0.99636901,0.99922402,6826785.14,NA,NA,NA,145563467.9750491,145953593.16,0.5037909
2020-12-17,0.99734959,1.00212483,0.98932985,0.99822719,NA,NA,NA,NA,0.99740195,0.99922402,0.99636901,0.99922402,0.99572413,0.99922402,18132243.01,NA,NA,NA,148348514.6402517,148611975.95,0.48333714
2020-12-18,0.99811236,1.00041615,0.99400996,0.99810532,NA,NA,NA,NA,0.99740195,0.99922402,0.99636901,0.99922402,0.99572413,0.99922402,9175014.53,NA,NA,NA,150148517.04908702,150433540.03,0.53201561
2020-12-19,0.99807083,1.0010203,0.98942635,0.99922402,NA,NA,NA,NA,0.99636901,0.99808528,0.99572413,0.99889763,0.99572413,0.99889763,5803228.09,NA,NA,NA,150371947.66012254,150488723.88,0.53762352
2020-12-20,0.99931452,0.99953575,0.98763175,0.99740195,NA,NA,NA,NA,0.99636901,0.99889763,0.99572413,0.99889763,0.99572413,0.99972133,4883891.15,NA,NA,NA,150122339.92907006,150513381.8,0.48890189
2020-12-21,0.99702623,1.00000782,0.99207146,0.99808528,NA,NA,NA,NA,0.99572413,0.99889763,0.99572413,0.99889763,0.99572413,0.99972133,11957191.54,NA,NA,NA,152100687.8584039,152392476.65,0.4691715
2020-12-22,0.99842592,0.99928423,0.98961542,0.99636901,NA,NA,NA,NA,0.99572413,0.99889763,0.99572413,0.99972133,0.99572413,0.99972133,14616395.42,NA,NA,NA,152049142.9886399,152603244.5,0.50949377
