date,open,high,low,close,depeg_1d,depeg_3d,depeg_5d,depeg_7d,PL_3,PH_3,PL_5,PH_5,PL_7,PH_7,volume,V_monthly,ThreshD,ThreshU,marketCap,circulatingSupply
2019-08-17,1.2955284619,1.3676615985,1.2349006829,1.3170277106,NA,NA,NA,NA,1.260043007,1.3132944012,1.2221571153,1.3132944012,1.1696294919,1.3132944012,546837.21,NA,NA,NA,0,0
2019-08-18,1.317079603,1.3341484124,1.2168516708,1.3030999979,NA,NA,NA,NA,1.260043007,1.3132944012,1.1838784547,1.3132944012,1.1696294919,1.3132944012,321801.25,NA,NA,NA,0,0
2019-08-19,1.3119357879,1.3564650172,1.2084567059,1.3132944012,NA,NA,NA,NA,1.2221571153,1.295850348,1.1696294919,1.295850348,1.1696294919,1.295850348,2010262.54,NA,NA,NA,0,0
2019-08-20,1.3132944012,2.0609297289,1.2230606436,1.260043007,NA,NA,NA,NA,1.1838784547,1.295850348,1.1696294919,1.295850348,1.1586800767,1.295850348,1210425.12,NA,NA,NA,0,0
2019-08-21,1.2599769572,1.3320829828,1.2174718778,1.295850348,NA,NA,NA,NA,1.1696294919,1.2221571153,1.1696294919,1.2361315634,1.120515209,1.2361315634,3356430.66,NA,NA,NA,0,0
2019-08-22,1.2959019312,1.2966359039,1.1699653948,1.2221571153,NA,NA,NA,NA,1.1696294919,1.2361315634,1.1586800767,1.2361315634,1.120515209,1.2361315634,2135162.7,NA,NA,NA,0,0
2019-08-23,1.2221571153,1.229646299,1.1479251836,1.1838784547,NA,NA,NA,NA,1.1696294919,1.2361315634,1.120515209,1.2361315634,1.120515209,1.2361315634,1760915.81,NA,NA,NA,0,0
2019-08-24,1.1838265865,1.1850605118,1.1154402218,1.1696294919,1,1,1,1,1.1586800767,1.2361315634,1.120515209,1.2361315634,1.120515209,1.2361315634,1146409.17,61313285.54000001,0.9746400454793628,1.0253599545206373,0,0
2019-08-25,1.1696294919,1.2626433919,1.1222283492,1.2361315634,1,1,1,1,1.120515209,1.173437477,1.120515209,1.173437477,1.120515209,1.1742937261,1800193.94,51024904.33,0.973038796963131,1.0269612030368689,0,0
2019-08-26,1.2387399682,1.2569681848,1.1647319654,1.173437477,1,1,1,1,1.120515209,1.1586800767,1.120515209,1.1742937261,1.120515209,1.1742937261,1391333.97,46382792.39999999,0.9721677893349486,1.0278322106650513,0,0
2019-08-27,1.173557843,1.2285141238,1.126746876,1.1586800767,1,1,1,1,1.120515209,1.1683233019000001,1.120515209,1.1742937261,1.120515209,1.2325970379,2017929.1,46757012.919999994,0.9722422401640001,1.027757759836,0,0
2019-08-28,1.1583981181,1.1884159461,1.108525693,1.120515209,1,1,1,1,1.1471492748,1.1742937261,1.1471492748,1.1742937261,1.1471492748,1.2325970379,2265633.5,45055844.379999995,0.9718971980810689,1.028102801918931,0,0
2019-08-29,1.1203970777,1.1919473584,1.1049509846,1.1471492748,1,1,1,1,1.1591686707,1.1742937261,1.1568881615,1.2325970379,1.1568881615,1.2325970379,1913202.54,45148342.269999996,0.97191640312076,1.0280835968792401,0,0
2019-08-30,1.1471492748,1.1852857864,1.1365715579,1.1683233019000001,1,1,1,1,1.1568881615,1.1742937261,1.1568881615,1.2325970379,1.1331958271,1.2325970379,2300788.03,46293963.449999996,0.9721499992081134,1.0278500007918867,0,0
2019-08-31,1.1689805171,1.1873533394,1.1416532057,1.1742937261,1,1,1,1,1.1568881615,1.2325970379,1.1568881615,1.2325970379,1.1331958271,1.2325970379,3991011.69,49400954.41,0.9727465458382487,1.0272534541617513,0,0
2019-09-01,1.1735980371,1.1771768681,1.1460318317,1.1591686707,1,1,1,1,1.1568881615,1.2325970379,1.1331958271,1.2325970379,1.1331958271,1.2325970379,6171178.52,54216047.14999999,0.9735785052622569,1.0264214947377432,0,0
2019-09-02,1.1591682356,1.1694481982,1.1435863407,1.1568881615,1,1,1,1,1.1608013044,1.2325970379,1.1331958271,1.2325970379,1.1143506891,1.2325970379,6692015.37,60454236.12999999,0.9745204890868394,1.0254795109131605,0,0
2019-09-03,1.1565465218,1.2430032237,1.1103708982,1.2325970379,1,1,1,1,1.1331958271,1.1779571021,1.1331958271,1.1779571021,1.0915944092,1.1779571021,16167678.65,76162670.33,0.9764086598476029,1.023591340152397,0,0
2019-09-04,1.232112745,1.2325090785,1.1326455297,1.1779571021,1,1,1,1,1.1331958271,1.1638006996,1.1143506891,1.1638006996,1.0637668794,1.1638006996,1482794.05,76296316.13,0.9764224426286344,1.0235775573713655,0,0
2019-09-05,1.1778197909,1.1904725767,1.1473101301,1.1608013044,1,1,1,1,1.1331958271,1.1638006996,1.0915944092,1.1638006996,1.0637668794,1.1638006996,1016782.27,73944142.57,0.9761750458130314,1.0238249541869686,0,0
2019-09-06,1.1608013044,1.1858794583,1.1325949619,1.1331958271,1,1,1,1,1.1143506891,1.1638006996,1.0637668794,1.1638006996,1.0573103644,1.1638006996,2075319.25,74533234.41999999,0.976237980718349,1.023762019281651,0,0
2019-09-07,1.1334283278,1.1693570422,1.0556365071,1.1638006996,1,1,1,1,1.0915944092,1.1543545617,1.0637668794,1.1543545617,1.0573103644,1.1543545617,1737238.9,73955176.07999998,0.9761762307016721,1.0238237692983279,0,0
2019-09-08,1.1633913008,1.1724564340999999,1.1501022421,1.1543545617,1,1,1,1,1.0637668794,1.1143506891,1.0573103644,1.1143506891,1.0541159844,1.1143506891,926439.72,72417288.17,0.9760087663253575,1.0239912336746424,0,0
2019-09-09,1.1543545617,1.1574749326,1.1001080841,1.1143506891,1,1,1,1,1.0637668794,1.0915944092,1.0573103644,1.0915944092,1.0138539943,1.0915944092,1702167.32,73751314.90999998,0.9761542999135218,1.0238457000864782,0,0
2019-09-10,1.1147411301,1.1199224317,1.0455476591,1.0915944092,1,1,1,1,1.0573103644,1.0648878771,1.0541159844,1.0648878771,1.0138539943,1.0648878771,1254314.69,73872864.06,0.9761673855291086,1.0238326144708914,0,0
2019-09-11,1.091496163,1.0981283811,1.0546096883,1.0637668794,1,1,1,1,1.0573103644,1.0648878771,1.0138539943,1.0648878771,1.0138539943,1.0648878771,1598164.47,74472129.94999999,0.9762314835734301,1.02376851642657,0,0
2019-09-12,1.0637668794,1.0682654686,1.049650032,1.0648878771,1,1,1,1,1.0541159844,1.0604351409,1.0138539943,1.0604351409,0.9961389502,1.0604351409,849826.86,73518672.37999998,0.9761291739486737,1.0238708260513263,0,0
2019-09-13,1.0649393678,1.0653278391,1.0501737075,1.0573103644,1,1,1,1,1.0138539943,1.0604351409,1.0138539943,1.0604351409,0.987310569,1.0604351409,767689.15,72558188.47,0.9760243058647947,1.0239756941352052,0,0
2019-09-14,1.056993516,1.0663462784,1.0551022086,1.0604351409,1,1,1,1,1.0138539943,1.0541159844,0.9961389502,1.0541159844,0.9711733837,1.0541159844,737728.89,71939098.87,0.9759557259739605,1.0240442740260396,0,0
2019-09-15,1.0604267296,1.0673468226,1.049733874,1.0541159844,0,1,1,1,1.0138539943,1.0460562163,0.987310569,1.0460562163,0.9711733837,1.0460562163,705182.85,72052858.19,0.9759683865914608,1.0240316134085392,0,0
2019-09-16,1.0540808271,1.0557112869,1.0043402694,1.0138539943,1,1,1,1,0.9961389502,1.0460562163,0.9711733837,1.0460562163,0.9604971537,1.0460562163,908818.15,72414839.13000001,0.9760084958705296,1.0239915041294705,0,0
