date,open,high,low,close,depeg_1d,depeg_3d,depeg_5d,depeg_7d,volume,V_monthly,ThreshD,ThreshU,marketCap,circulatingSupply,WLUNA_close,log_return,close_lag1d,close_lag7d,abs_peg_deviation,intraday_range,volatility_3d,volatility_7d,volatility_30d,ma_7d,ma_30d,dist_from_ma_7d,ema_7d,rsi_14,bb_pctb,dist_from_lower_band
2018-01-14,1.0043599606,1.0403100252,1.0006400347,1.016119957,1,1,1,1,2960410112,79957580288,0.995,1.005,1491755444.68,1468089836.52,1,0.013973446159717065,1.0020200014,1.0015699863,0.016119956999999907,0.0390406567912729,0.009015476169305061,0.006992685265969046,0.00975038850991267,1.0060742923285715,1.00935180187,0.009985012784868607,1.0070477822461976,54.10064638556303,0.9208596522154916,0.020767761281240575
2018-01-15,1.0153900385,1.0240000486,1.0017199516,1.0066200495,1,1,1,1,2557179904,80922030208,0.995,1.005,1477808591.24,1468089836.52,1,-0.009393176897517496,1.016119957,1.0093200207,0.006620049499999947,0.02213357165999912,0.01224222531692267,0.007647373761325931,0.009776183498564453,1.0056885821571429,1.0093251387266666,9.261985861062005e-4,1.006940849059648,49.40660345992366,0.49197214410261847,0.011027165142500522
2018-01-16,1.0067700148,1.0464500189,0.9990010262,1.0341500044,1,1,1,1,5552929792,84543939968,0.995,1.005,1673348624.61,1618090823,1,0.026981604315206752,1.0066200495,1.0059900284,0.034150004400000045,0.045882118162857026,0.01843156694356485,0.01264991098961838,0.01094908671346105,1.0097114358714285,1.0101554711666667,0.024203517619348223,1.0137431378947361,60.18710894590031,1.285674611150545,0.04260768211780333
2018-01-17,1.0328700542,1.0698900223,0.997739017,1.0145299435,1,1,1,1,5588839936,87615549824,0.995,1.005,1641601682.66,1618090823,1,-0.019154442144850684,1.0341500044,1.0012799501,0.01452994349999992,0.07111766957916317,0.024313719688229967,0.015216131054229396,0.01152097336829489,1.0116042920714285,1.01020580133,0.0028920907626643366,1.013939839296052,51.72756655085127,0.6745386555309553,0.022630200231765214
2018-01-18,1.0172599554,1.0398999453,1.0012700558,1.0231100321,0,0,1,1,4302300160,88843989888,0.995,1.005,1655484901.92,1618090823,1,0.008421644072487144,1.0145299435,1.0017100573,0.023110032099999955,0.03775731669907443,0.023214390071110202,0.01538819514435981,0.011611410750927746,1.0146614313285713,1.0106201370566668,0.008326522040328504,1.016232387497039,54.72453656505378,0.8805686448888732,0.031530635424514106
2018-01-19,1.0233199596,1.0422199965,1.0024900436,1.0045399666,0,1,1,1,2876989952,87969189760,0.995,1.005,1625436955.34,1618090823,1,-0.018317347408187856,1.0231100321,1.0060800314,0.0045399665999998895,0.039550395425750444,0.015684997737051204,0.017324615515621523,0.01194922117169512,1.0144414220714286,1.0107654690766668,-0.009760499971709115,1.0133092822727792,47.806588392978114,0.3759882685948409,0.012881604057227686
2018-01-20,1.0069899559,1.0134999752,0.9914429784,1.0011099577,0,1,1,1,2942779904,87805249664,0.995,1.005,1619886903.81,1618090823,1,-0.0034203498849483195,1.0045399666,1.0020200014,0.0011099576999999972,0.022032541610788596,0.01339855105038696,0.01730326920683149,0.011846891231651165,1.0143114158285713,1.0104954679833333,-0.013015192299484576,1.0102594511295844,46.63395052708923,0.29442048523187153,0.010241118254308245
2018-01-21,1.0029200315,1.0266100168,0.9970690012,0.999861002,1,1,1,1,3302010112,86419309952,0.995,1.005,1617865908.38,1618090823,1,-0.0012483498135150172,1.0011099577,1.016119957,1.3899799999994578e-4,0.029545122312911357,0.009291472778885831,0.016153780874250855,0.01172790167739549,1.0119887079714285,1.00989249945,-0.011984032900662394,1.0076598388471882,46.18966978373421,0.2741612358253396,0.009764108698878744
2018-01-22,1.0039999485,1.0193099976,0.991509974,1.0050400496,1,1,1,1,3274899968,87340469888,0.995,1.005,1626246000.75,1618090823,1,0.005166398726411033,0.999861002,1.0066200495,0.0050400496000000405,0.02766061273982489,0.004464654425885454,0.016025735917682703,0.010625182221148045,1.0117629937,1.0085518360199999,-0.006644781576181353,1.007004891535391,48.38557663421038,0.4208012035515295,0.014982371915732547
2018-01-23,1.0039999485,1.0195300579,0.9844740033,1.0050499439,0,0,1,1,3126830080,87855710080,0.995,1.005,1626262181.66,1618090823,1,9.844633854342588e-6,1.0050400496,1.0341500044,0.00504994390000002,0.03487991299613259,0.0033990710056165255,0.010777353015021827,0.009918062220330977,1.0076058422,1.0079524993966666,-0.002536605280512759,1.0065161546265433,48.389909774298125,0.43235397886382093,0.015255017267974647
