"date","open","high","low","close","depeg_1d","depeg_3d","depeg_5d","depeg_7d","volume","V_monthly","ThreshD","ThreshU","marketCap","circulatingSupply","WLUNA_close","log_return","close_lag1d","close_lag7d","abs_peg_deviation","intraday_range","volatility_3d","volatility_7d","volatility_30d","ma_7d","ma_30d","dist_from_ma_7d","ema_7d","rsi_14","bb_pctb","dist_from_lower_band","value","value_classification","pct_open_1d","pct_high_1d","pct_low_1d","pct_close_1d","pct_open_3d","pct_high_3d","pct_low_3d","pct_close_3d","pct_open_7d","pct_high_7d","pct_low_7d","pct_close_7d","pct_open_30d","pct_high_30d","pct_low_30d","pct_close_30d","parkinson_daily","parkinson_7d","rvol","close_dai","close_pax","close_usdc","close_ust","token_address","token_name","shannon_entropy","entropy_7d_avg","log_diff_entropy","gini_coefficient","gini_7d_avg","log_diff_gini","pin_proxy","pin_7d_avg","log_diff_pin","n_big_players","big_players_vol_pct","big_player_7d_avg","gross_inflow","gross_outflow","net_swap_flow","net_flow_7d_avg","log_diff_net_flow"
2020-04-26,1.0048399329,1.0149936664,0.9956339764,1.0003122957,0,1,1,1,46243541830.3,1409897869856.37,0.995,1.005,6363019031.78207,6361032509,0.1955334453,-0.0043564869355185,1.0046796494,1.007703713,0.000312295699999909,0.0193536459395939,0.00810601145868022,0.00544469705553619,0.00552964638151513,1.00325528177143,1.00212942531,-0.00293343690773622,1.00294642587803,48.4626917174066,0.366826006715185,0.00545967525241753,21,"Extreme Fear",-0.00261611208724836,0.00243572839617099,-0.00159242218897001,-0.00434701121159207,0.00429217427260948,0.00731189550953179,0.0162973514262535,0.00262633110363991,0.00420985207294112,-0.00213748262952591,-0.00352048322718367,-0.00733491124885836,0.00614351024060779,-0.0133790296222562,0.00267474916375264,-0.0128348503161656,0.0115655806420018,0.0111662711031945,0.964144963805018,1.0098466785,0.9982107121,0.9989564544,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.92052472660729,9.16663953183089,0.693449539249903,0.904408808061353,0.926760131673184,0.696075898926449,0,0.00573187553950152,0,2012,0.719941930610421,0.742960535675914,0.000657419484088495,0.000657419484088495,0,-1.42857575967183e-15,0
2020-04-27,1.0011429541,1.0099088142,0.9965526987,1.0040905004,1,1,1,1,50062655667.11,1415645121395.4,0.995,1.005,6387052315.08609,6361032509,0.1982631975,0.00376991010197556,1.0003122957,1.0048039512,0.00409050040000003,0.0133017048709048,0.0044033012336363,0.00564869706653157,0.00499276524897892,1.00315336022857,1.00227564970333,0.000934194320212647,1.00323244450852,51.3006894071539,0.605925103923027,0.00881137642696859,28,"Fear",-0.00367917185509364,-0.00500973786174969,0.00092275105287378,0.00377702515128658,0.0045263592001933,-0.00238916641137697,0.00432188088661103,-0.00381170428144044,-0.00654690396334863,-0.00634221688714069,-0.00336926770490125,-0.000710039803434204,-0.0129239427960695,-0.0127541815412431,0.00226738508170886,0.00438803167276571,0.00799545192772127,0.0109602541320708,1.0536226352651,1.0092070593,1.0016981148,1.0023145245,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.44782267037277,9.13073814493945,0.669029423385376,0.922172440050027,0.926673467530423,0.702864030952268,7.21084511104701e-05,0.00573948408941046,0.542954621837058,2733,0.713092138126511,0.732419793149506,0.00126800567394534,0.00126800567394534,0,-1.42857575967183e-15,0
2020-04-28,1.0040812787,1.010013752,1.0007709282,1.0078221571,1,1,1,1,45898873537.56,1426474023704.73,0.995,1.005,6410789504.28555,6361032509,0.1985886717,0.0037095655870816,1.0040905004,1.0064559837,0.00782215709999989,0.00917108612356404,0.0046744549338009,0.00580686398398143,0.00502090559322152,1.00334852785714,1.00247096146333,0.00445869916449705,1.00437987265639,53.9952846335897,0.825836201893795,0.0122957504950113,26,"Fear",0.00293497006393193,0.000103908193021695,0.00423282131040598,0.00371645454121245,-0.00336913697290706,-0.00248257236192188,0.00355883994705563,0.00312787036333076,-0.00133428186152501,-0.00250482383234883,0.0020370137909615,0.00135740998327366,0.00437664719053305,-0.0038057941246052,0.00552567743102406,0.00584787456665465,0.00552114857773626,0.0107126091784497,0.970666089190114,1.0038307471,1.0061240783,1.0042239838,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.51651042991917,9.23945983021584,0.696770388703337,0.926706332584651,0.92432121040699,0.695548082831796,5.81141943919802e-06,0.00400220352178187,0.0332084756607472,2683,0.770307313684854,0.739634855741416,0.00126217120957992,0.00126217120957992,0,-1.42857575967183e-15,0
2020-04-29,1.0071780993,1.0143164949,0.9924383678,1.0081225389,1,1,1,1,79272305845.36,1461597660607.68,0.995,1.005,6412700243.12574,6361032509,0.2044334451,0.000298005994726992,1.0078221571,1.0009106255,0.00812253889999992,0.0217018529551696,0.00198731386728393,0.00524054995971865,0.00495320698946977,1.0043788012,1.00252390718667,0.00372741608596877,1.00531553921729,54.2148943539952,0.815610424289392,0.012713669295725,26,"Fear",0.00308423298560993,0.0042600834805267,-0.00832614154268741,0.000298050402924632,0.00232690433913383,-0.000667168202538468,-0.00320962188489643,0.00780780485611701,0.000564097958775802,0.00583550925865574,-0.00293837299502046,0.00720535202271158,0.0054409163815243,0.00770307074884493,0.00290825824806523,0.00157806038956271,0.0130954459967112,0.0114233004417372,1.61666602243107,1.0203360497,1.0056434668,1.0051511312,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",8.44869545194998,9.25297426612968,0.635403708838882,0.942482958184995,0.923862789615966,0.701568953919982,0,0.001838524361905,0,2781,0.708937200396915,0.731205731312408,0.00200637584236883,0.00200637584236883,0,0,0
2020-04-30,1.0078607466,1.0186691066,0.992734123,1.0051122554,1,1,1,1,89936833209.52,1512563797762.86,0.995,1.005,6393551731.85732,6361032509,0.1913334158,-0.0029904964408061,1.0081225389,0.9976920261,0.00511225540000004,0.0258030717073276,0.00335021935347117,0.00521007443223148,0.00494170446307691,1.00543883395714,1.00259341276333,-0.000324811958832413,1.00526471826297,51.5586430773089,0.608320884716459,0.00942531338185963,44,"Fear",0.000677782112691454,0.00429117708514542,0.00029800863166499,-0.00298602936036378,0.00671012313724871,0.00867433997686174,-0.00383178501747205,0.00101759253731907,0.00731134126579412,0.0109595188960158,0.0133373145052551,0.00743739461265008,0.00207333458547758,0.0105778105628099,-0.000257341048244176,0.00207887436415085,0.0154881010553121,0.0111339154653467,1.77349563624309,0.9996965869,1.0055500375,1.0018213282,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",8.29050259776251,9.14198227492147,0.683735250525183,0.936107777737145,0.924817265793222,0.689706461407176,5.31493656623208e-06,0.000425484597403078,0.0517850708248985,2872,0.769041403871696,0.720652815199586,0.00181362182581651,0.00181362184591651,-2.00999997895801e-11,-2.87142854136859e-12,2.00999217268217e-11
2020-05-01,1.0031737319,1.0120349038,0.9987920739,1.0081368201,0,1,1,1,56216767267.63,1520831071178.85,0.995,1.005,6412791086.43043,6361032509,0.1919879639,0.00300466247548484,1.0051122554,1.0079324408,0.00813682010000005,0.0131359450780564,0.00300228157698214,0.00354623170236434,0.00496211353122109,1.005468031,1.00270644156667,0.00265427543961267,1.00598274372223,53.9974243577108,0.77750938338837,0.011795008826078,40,"Fear",-0.00465045862318932,-0.00651261803957404,0.00610228938408321,0.00300918099819242,-0.000903857903988561,0.00200111314919993,-0.00197732992060339,0.000312220760164273,0.00656400009995111,-0.000288966880174323,0.00657871438453721,0.000202770832376155,-0.0004232933583204,0.00121175655337263,0.0252277388741275,0.00337484722357022,0.00791042187844982,0.0105951168798396,1.09117649090697,1.0061527416,1.007012915,1.0049201239,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.76437590483614,9.32898001628194,0.778298807843302,0.915111053646669,0.920860547902865,0.681816109317378,1.31342185796656e-05,0.000426495988886631,0.117528541186356,2306,0.780511671983157,0.743872492966516,0.000893312661912012,0.000893312707722889,-4.58108769018153e-11,-9.4158395273422e-12,4.58109106194536e-11
2020-05-02,1.0089382592,1.01362204,0.9985320792,1.0034780122,0,1,1,1,49997806582.39,1513567678969.66,0.995,1.005,6383156257.60729,6361032509,0.1952471707,-0.00463191676121805,1.0081368201,1.0046796494,0.00347801219999999,0.0150376596363254,0.00401981619684047,0.00379170146279809,0.00498095854781134,1.00529636854286,1.00279848272,-0.00180877639645098,1.00535656084167,49.8355194801547,0.484255619416649,0.00708770089420124,40,"Fear",0.00574629011575297,0.00156826231391877,-0.000260309134197309,-0.00462120597830951,0.00174761534352608,-0.000684653067845999,0.00614014088704393,-0.00460710530791995,0.00145180409043796,0.00108107234767733,0.00131375404183483,-0.00119604015142312,0.00178150736736425,0.00176575213571331,0.0181474084466842,0.00275925682651399,0.00900787354754289,0.0105780198594505,0.965647163032525,1.0052289943,1.001980588,1.0025093059,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",10.1184817650287,9.35813050663951,0.711112074203892,0.901369358172539,0.921194104062483,0.685556419728643,0.000638768578817811,0.000105019657787625,1.89403216790832,1881,0.690214937646405,0.736006656617137,0.000597196987721709,0.000597196987721709,0,-9.4158395273422e-12,0
2020-05-03,1.0048340559,1.0138930754,0.9992060604,1.0035079914,1,1,1,1,58963072938.13,1525791823421.89,0.995,1.005,6383346956.14586,6361032509,0.1946363839,2.98748471074892e-05,1.0034780122,1.0003122957,0.00350799140000002,0.014635673184336,0.00384922080582211,0.00331750780520766,0.00497804916198729,1.0057528965,1.00285836315667,-0.00223206426530123,1.00489441848125,49.8622996566659,0.474804856188101,0.00678149466256957,45,"Fear",-0.0040678438572191,0.000267392962370819,0.000674972005446275,2.9875293365227e-05,-0.00300308421595994,-0.00468850107366163,0.00651930587461037,-0.0015961043071369,-5.84869271967155e-06,-0.00108433287461167,0.00358774819328282,0.00319469800954893,0.00318293566507313,0.00326403908285999,0.00181896505280165,0.00179334365192105,0.00876321266308593,0.0101860743147574,1.12916679369241,0.9933005491,1.001361544,0.9992958748,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.50470367024369,9.29872749858757,0.662343381253305,0.907599685182216,0.921649943651177,0.696541599012889,0.000166327411549459,0.000128780716580405,0.203056287383379,1969,0.738735599367227,0.738691466439538,0.000657734048820163,0.000657734048820163,0,-9.4158395273422e-12,0
2020-05-04,1.0030841626,1.0153104619,0.9989399555,1.0061086376,0,1,1,1,60315142636.88,1546462839083.79,0.995,1.005,6399889751.29569,6361032509,0.1918650077,0.00258820275891114,1.0035079914,1.0040905004,0.00610863759999991,0.016271112072997,0.00366077106150964,0.00314640371409093,0.00498130104904003,1.00604120181429,1.0029248715,6.703083888783e-05,1.00519797326094,52.2440201501691,0.639913337964809,0.00814294070606714,44,"Fear",-0.00174147491292246,0.00139796447415406,-0.000266316339087737,0.00259155504718175,-8.92859303945221e-05,0.00323660585983824,0.000148060446077205,-0.00201181274164648,0.001938992320777,0.00534864893151664,0.00239551486149628,0.00200991563927347,0.00142873780639553,-0.00203633807250157,0.00385426301022743,0.0019870766840037,0.00976215016030077,0.0104037431028047,1.13541584359271,1.0078180743,1.0035131404,1.0026517955,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.59478369490605,9.31972193066375,0.697869410592153,0.919673169813199,0.921292905045916,0.699721035311375,0.000143561276738288,0.000138988263098665,0.431159208488286,2346,0.782037967053001,0.748540870571894,0.00104440440931944,0.00104440440931944,0,-9.4158395273422e-12,0
2020-05-05,1.00619017,1.0169534956,0.9974085495,1.0008560839,1,1,1,1,53776437546.5,1564613487034.55,0.995,1.005,6366478086.64555,6361032509,0.1897885863,-0.00523433783993195,1.0061086376,1.0078221571,0.000856083900000026,0.0195282282981583,0.00398850678699119,0.00333516390593138,0.00506985353232287,1.0050460485,1.00285842075,-0.00416892798718463,1.0041125009207,47.3514855787272,0.212644998827925,0.00262582752763332,40,"Fear",0.00309645742182711,0.00161825743125435,-0.00153303108116593,-0.00522066256436231,-0.00272374367305589,0.00328668425560273,-0.00112518137714725,-0.0026128408077938,0.00210031931153068,0.00687093971369988,-0.00335978854426508,-0.00691200640006237,0.00137481167819194,0.0102265380099935,0.000290251074277205,-0.00198785788744172,0.0116546127069174,0.0111034872873017,0.999666681915433,1.0122659186,1.0007800107,0.9991190962,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",8.96891475132012,9.24149397657817,0.659983356122578,0.928415659623467,0.92153709462289,0.697834342320016,6.60663438224665e-06,0.000139101865233386,0.026763776178809,2322,0.724003443775385,0.741926032013398,0.00116741084215748,0.00116741084215748,0,-9.4158395273422e-12,0
2020-05-06,0.9993468158,1.0179307223,0.9974065773,1.0179307223,0,0,0,0,59321368204.15,1563026593159.07,0.995,1.005,6475090416.33293,6361032509,0.2155614831,0.0169161453929669,1.0008560839,1.0081225389,0.0179307223,0.0201626147540041,0.0112333283061038,0.00759701378853334,0.0056021399307352,1.00644721755714,1.00369502464,0.0114099423621332,1.00756705626553,60.3502813884791,1.24482100427065,0.021418930561222,42,"Fear",-0.00680125328594697,0.000960935484491894,-1.97732413760283e-06,0.0170600335799188,-0.00546084208410438,0.0039823202248493,-0.00180091291608023,0.0143723129497741,-0.00777547040135482,0.00356321465555607,0.00500606351104031,0.00972915793619909,-0.0043017807276332,0.00510864479347367,0.00653334274343302,0.0252793034378967,0.0122326236834618,0.0109620018108223,1.1067465520954,0.9979231031,1.0154666301,1.0080726744,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.25080049399685,9.35608041115629,0.708733919732118,0.93115876363206,0.919919352543899,0.694569463967495,0.00729761770014834,0.00118161867954029,4.24066022630724,2581,0.810787454488349,0.756476068312174,0.00150811981562178,0.00150811981562178,0,-9.4158395273422e-12,0
2020-05-07,1.014433479,1.020867262,0.9893338984,1.0028948084,0,0,0,0,72554504815.23,1576548863481.18,0.995,1.005,6379446479.21251,6361032509,0.1948791106,-0.0148812365514145,1.0179307223,1.0051122554,0.0028948084,0.0314423440383622,0.0163032719656588,0.00975953342417374,0.00620865015994741,1.00613043941429,1.00383722992667,-0.00321591603586738,1.00639899429915,48.9005832294877,0.379513276297238,0.00654904026849428,49,"Neutral",0.015096524010959,0.00288481292063276,-0.00809366920544376,-0.0147710581580902,0.011314420886262,0.00547300585241822,-0.00961625075372217,-0.00319431627946885,0.00652146878641022,0.00215786989686659,-0.00342511103549525,-0.00220616850315647,0.0219548389229347,0.010401720933076,-0.00122162935651433,0.00427201703141044,0.018843157361054,0.0116884661766399,1.31733080129228,1.0087455133,0.9984588243,1.0009239726,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",8.84850321227585,9.4357947846582,0.671158095835854,0.932996381984548,0.919474867436385,0.694079686312736,0.0229154747207082,0.00445449864870343,1.41042169632119,2901,0.778208517168759,0.75778565592604,0.00167189829656093,0.00167189829656103,-9.8879238130678e-17,-6.54442511157906e-12,0
2020-05-08,1.0020140851,1.01034771,0.994547123,1.0037643978,0,0,0,0,63400633378.44,1589473983222.8,0.995,1.005,6384977966.03705,6361032509,0.1938982231,0.000866703675190794,1.0028948084,1.0081368201,0.00376439779999993,0.0157413303705839,0.0158989292058192,0.00967136699179255,0.0062097484994407,1.00550580765714,1.00399192249667,-0.00173187448931926,1.00574034517436,49.4973409873997,0.419481977167422,0.00706356047437481,55,"Greed",-0.0122426893010696,-0.010304524781597,0.00526942886363355,0.000867079371352269,-0.0041503932601529,-0.00649566143248519,-0.00286886101130216,0.00290582626891489,-0.00115597803563275,-0.00166713005022351,-0.0042500846882221,-0.00433713183848042,0.00412245376853283,0.000900045121807647,0.00832218770373904,0.00464484774841825,0.00946624817344264,0.0118525269826633,1.13245273739257,1.0037948304,1.0019690576,1.0039931645,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",8.13554400169215,9.20310451278049,0.65202077472436,0.945639387710182,0.923836058016887,0.699845867873071,0.00142690202349468,0.004656465477977,0.0601515740660882,2716,0.775830493508728,0.757116916143979,0.00210205800280899,0.00210205810880899,-1.05999999576445e-10,-1.51428712079547e-11,1.06000097582703e-10
2020-05-09,1.0043940536,1.0070218725,0.9953134203,1.004818143,0,0,0,0,57870685210.19,1603041962326.24,0.995,1.005,6391680873.06518,6361032509,0.1915067558,0.00104924271247881,1.0037643978,1.0034780122,0.00481814300000005,0.0116523097055583,0.0091452274571513,0.00951580081864893,0.00616224062122,1.00569725491429,1.00403701748,-0.000874131762805203,1.00550979463077,50.2554534949239,0.490765080478918,0.00817709972688555,56,"Greed",0.00237518467593456,-0.00329177516520529,0.000770498734829678,0.00104979336018459,0.00505053673079412,-0.0107166917757936,-0.00209859955572604,-0.0128816028564029,-0.00450394814406501,-0.00651146802214367,-0.00322339058208191,0.00133548596352599,0.00609087657031601,-0.00284829544233791,0.000503845153429273,0.00134817766868799,0.00702352130921385,0.0116592381327659,1.02140262575496,1.0027370734,1.0036922676,1.002112746,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",10.0395093358901,9.19182273718926,0.803800558263395,0.908595403483868,0.92486835020422,0.673314265178718,0.00325286765964732,0.00502990820380979,1.14115150046231,2456,0.741511611110594,0.764445012353149,0.000898810078935475,0.000898810078935475,0,-1.51428712079547e-11,0
2020-05-10,1.0050163841,1.06048507,0.9869788359,1.0010546621,0,0,0,0,79545041692.81,1626193820043.35,0.995,1.005,6367741248.64967,6361032509,0.1797159749,-0.00375246656374526,1.004818143,1.0035079914,0.00105466210000004,0.0734287915365175,0.0027211047440878,0.00963311502080916,0.00618187136922727,1.0053467793,1.00404574567667,-0.00426929024728114,1.00439601149808,47.5122154870329,0.28027391556909,0.00477472193380334,48,"Neutral",0.000619607909634019,0.0530904034559586,-0.00837382901708274,-0.00374543485925095,-0.00928310736479557,0.0388079914742136,-0.00238045264981689,-0.00183483480479442,0.000181451055454788,0.0459535583489596,-0.0122369398911624,-0.00244475312705514,0.00184684244676742,0.0419996836375643,-0.00825677500205813,0.000261638468783518,0.0431401726274412,0.0197695488603875,1.37354155645864,1.0091302581,1.0002728102,1.0016926015,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",10.3185414990763,9.30808528416535,0.706943161389062,0.904013475356708,0.924356034514862,0.690567675241382,0.00181553884107099,0.00526550983659858,0.432748423178859,2687,0.721730291684931,0.76201568268425,0.00113720084378169,0.00113720089278169,-4.89999998042057e-11,-2.21428711799841e-11,4.89999152352357e-11
2020-05-11,1.0013398572,1.0227525809,0.9711674657,0.9983637315,0,0,0,0,68664007367.27,1654796868300.78,0.995,1.005,6350624151.99255,6361032509,0.1792194993,-0.00269171498405394,1.0010546621,1.0061086376,0.00163626849999998,0.0516696606381078,0.00252244492422337,0.00957124964670479,0.00618207027390899,1.00424036414286,1.00405400996333,-0.00585181880024702,1.00288794149856,45.5957452629975,0.162485662265594,0.00290925212291805,40,"Fear",-0.0036581760836588,-0.0355804057665799,-0.016019968843184,-0.00268809556748383,-0.000672872677166546,0.0122778235425505,-0.0235078426746402,-0.00538041228782055,-0.00173894221944316,0.00732989492304967,-0.0278019611159702,-0.00769788252536507,0.0003657581456026,0.0174514210146264,-0.013284575177022,0.000248396628206519,0.0310814203251672,0.0226986486340368,1.15964032718102,0.9931761269,0.9994956496,0.9973213822,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.61193483917871,9.31053544763287,0.658302938230764,0.919868618454567,0.924383955749343,0.701822475245123,1.59265256284342e-05,0.00524727630072574,0.00828000998169232,3406,0.763121652139399,0.759313351982306,0.00151564286661651,0.00151564345620439,-5.89587878085246e-10,-1.06369710906448e-10,5.89587933856271e-10
2020-05-12,0.9992021232,1.0070042658,0.9958728852,1.0007345246,0,0,0,0,49750084616.18,1659690486417.31,0.995,1.005,6365704843.73204,6361032509,0.1854696983,0.00237186361822926,0.9983637315,1.0008560839,0.000734524599999897,0.0111232103283829,0.0032729304492346,0.00945523863684476,0.00590644043926714,1.00422299852857,1.00380620702333,-0.00347380405914223,1.00234958727392,47.6011159949231,0.296332008486966,0.00531464390994313,39,"Fear",-0.00213487357427048,-0.0153979715075779,0.0254388870844152,0.0023746787119739,-0.00516921658525437,-1.74839300721844e-05,0.00056209922280691,-0.00406403728719313,-0.00694505572440643,-0.00978336752176645,-0.0015396542377443,-0.000121455324052638,0.00155466654318406,-0.00300824740102618,0.00423508770939254,-0.00737385404149147,0.00667554090086226,0.0224096069884932,0.83718569825027,1.0022015626,0.9997507325,1.0011918677,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.83938818532452,9.43488879534778,0.70490428818361,0.915807605803252,0.922582805203598,0.690883122453835,1.19585754944871e-05,0.00524804086374178,0.0981756226465648,2832,0.766177911513656,0.765338275944917,0.0012181948314756,0.0012181948314756,0,-1.06369710906448e-10,0
2020-05-13,1.0003644389,1.0041681248,0.9918114613,1.0002317644,0,0,0,0,53063776324.53,1662625955830.37,0.995,1.005,6362506770.13727,6361032509,0.189039466,-0.000502517422051131,1.0007345246,1.0179307223,0.000231764400000056,0.0123538003288791,0.00253950390797438,0.00586738193880394,0.00573194472537069,1.00169457597143,1.00380303318333,-0.00146033691957536,1.00182013155544,47.2037504279339,0.251769464067848,0.00434444900033898,41,"Fear",0.00116324382526084,-0.00281641408713083,-0.00407825532792202,-0.00050239118131834,-0.00462872573382558,-0.0531048920849021,0.00489638199343273,-0.000822030735338395,0.00101828822978272,-0.0135201710671465,-0.00560966423055497,-0.0173871929712559,-0.0080020162454991,-0.0199763703376246,5.46863673835819e-05,-9.51840767486567e-05,0.00743597536957049,0.0221068510556173,0.89568573324985,1.0234317857,0.997415505,1.0010111783,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",8.80671467621864,9.37144796423661,0.63923882941842,0.933324231540545,0.922892157761953,0.702610116226307,5.81852035027493e-06,0.00420635526662777,0.0506648785327911,2736,0.743978293868417,0.755794110142069,0.00138792288675278,0.00138792288675278,0,-1.06369710906448e-10,0
2020-05-14,0.9982324323,1.0059222512,0.9903517326,0.9988603732,0,0,0,0,64544825213.88,1684924004837.35,0.995,1.005,8788042863.43858,8798069379.47,0.1875372215,-0.00137201421518732,1.0002317644,1.0028948084,0.00113962680000001,0.0155882834255577,0.00195936691601928,0.00218395419492103,0.00569968769380412,1.00111822808572,1.00387152270667,-0.00225533290911356,1.00108019196658,46.0739196313431,0.204962910872895,0.00361823225750168,40,"Fear",-0.00213122989692062,0.00174684533065536,-0.00147178043101728,-0.00137107343398829,-0.00310326696541291,-0.01645591515906,0.019753819580614,0.000497455671044644,-0.0159705362996995,-0.0146395240167866,0.00102880756602609,-0.00402278999373472,-0.0017346854394975,-0.000738310603225502,-0.0024035649673544,0.00206127004065675,0.00936869299038154,0.0212256511735255,1.07199027842574,1.0079495139,0.9960535431,0.9968827216,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",8.78947644285228,9.36301556860467,0.692162331146168,0.933751370258245,0.923000013229624,0.693322401026045,0.000569781090105182,0.00101411331939877,1.85387505366863,2837,0.6966472665399,0.744142502909375,0.00161723365167303,0.00161723384167303,-1.89999999891319e-10,-1.33512553908174e-10,1.9000001570262e-10
2020-05-15,0.9986736354,1.0182244344,0.9879183646,1.0039715043,0,0,0,0,53148365727.26,1697750656195.2,0.995,1.005,8833010950.19419,8798069379.47,0.1838459775,0.00510391536384809,0.9988603732,1.0037643978,0.00397150429999992,0.0301861852355364,0.00351486787728703,0.00306136681104867,0.00575416149147834,1.00114781472857,1.00401961962667,0.00282045221483411,1.00180302004993,50.8004095533884,0.497887614928202,0.00878444810111232,44,"Fear",0.000441984337238362,0.0122297555157214,-0.00245707451191259,0.00511696252763103,-0.000528909804862625,0.0111421261866118,-0.00798748587115353,0.00323460380393479,-0.0033337352734583,0.007796053103342,-0.00666510238348956,0.000206329792582725,0.00230061553390485,0.0103245583625183,-0.00467981411468495,0.00444500298907744,0.0181462999587387,0.0220174483466851,0.876640288235269,0.985713149,1.0045850698,1.0029476688,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.68794386629984,9.58478697783434,0.742988350520157,0.91535041985472,0.918673017821701,0.683192067080741,0,0.000810270173185241,0,2892,0.780521596502882,0.744812660479968,0.00120064934416673,0.00120064934416673,0,-1.18369696825824e-10,0
2020-05-16,1.002246609,1.0059101744,0.9973398456,1.0001936306,0,0,0,1,42259786354.53,1676797247381,0.995,1.005,8799772954.74683,8798069379.47,0.1854547312,-0.0037700268394261,1.0039715043,1.004818143,0.000193630600000105,0.00856866964335583,0.00459047889087993,0.0033244086545395,0.00576762871924757,1.0004871701,1.00393543481667,-0.000293396565966612,1.00140067268745,47.4873238205375,0.283338904929745,0.00500523159582186,41,"Fear",0.00357771895977697,-0.0120938563090526,0.00953669993149144,-0.00376292921045989,0.00188148441388986,0.00173481865932259,0.00557402743940243,-3.81249639905466e-05,-0.00213804989416561,-0.00110394632962641,0.0020359670217138,-0.00460233767892858,0.0022974027261671,-0.00385319412725995,0.0165497337245236,-0.00251869552634387,0.00513868796924338,0.0219429535853992,0.699339418117739,1.0029646005,0.9988935558,0.9993360275,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",10.2425230433254,9.61378893603938,0.72136204471803,0.896825379975612,0.91699158589195,0.682922476141866,0,0.000345574793235624,0,2645,0.670961805053018,0.734734116757458,0.000781544691663968,0.000781544691663968,0,-1.18369696825824e-10,0
2020-05-17,1.0001920732,1.0054249247,0.9915777506,1.0015896587,0,0,0,1,45525203694.87,1679310531121.72,0.995,1.005,8812055307.3542,8798069379.47,0.1914114965,0.00139478467402963,1.0001936306,1.0010546621,0.00158965869999994,0.0138251967556981,0.00445682582620428,0.00308690004114815,0.00572336924547362,1.00056359818572,1.00376369934333,0.00102548255417764,1.00144791919059,48.8157374414057,0.37082335440172,0.00660084254668247,40,"Fear",-0.00204993040789617,-0.0004823986399079,-0.00577746394613718,0.0013957578385721,0.00196311083129692,-0.000494398547608045,0.00123796219024255,0.00273239941560228,-0.00480023109704835,-0.0519197741275131,0.00465958795945845,0.000534432953818509,-0.00228791777312549,-0.00505779670135353,-0.00437980390463806,-0.00511756300827495,0.00832869073315082,0.0150178231224479,0.756216589380488,0.993896031,1.0012585439,1.0015943343,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",9.78584706160461,9.53768973068629,0.670597023193773,0.898539177098498,0.916209543283634,0.694046403441799,0,8.6212101654054e-05,0,2519,0.75238673922305,0.739113609262903,0.000772779710268445,0.000772779710268445,0,-1.11369696853795e-10,0
2020-05-18,1.0014493876,1.011605956,0.9939357712,1.0013505298,0,0,1,1,50496315259.97,1684572804691.6,0.995,1.005,8809951434.17348,8798069379.47,0.1934800556,-0.000238777875154787,1.0015896587,0.9983637315,0.00135052980000005,0.0176463528745815,0.00263987132954399,0.0028504791350089,0.00561883414654902,1.00099028365714,1.00378280443667,0.000359889749918296,1.00142357184294,48.5889966340493,0.373666319549017,0.0065513314211147,50,"Neutral",0.00125707294997574,0.00614768059568866,0.00237804912279766,-0.000238749369986766,0.00277943874916469,-0.00650001922601679,0.00609099579036203,-0.00261060646519773,0.000109383841272543,-0.0108986524289103,0.0234442630175929,0.00299169351385842,-0.00597945742937336,0.00135058037223233,-0.00187350748492,0.000572707590291725,0.0105829780864338,0.010174827587926,0.835600791459803,0.999346137,1.0004707432,1.0013098051,NA,"0xdac17f958d2ee523a2206206994597c13d831ec7","USDT",8.94814962078035,9.44286327091509,0.649397832324155,0.934761118815906,0.918337043335254,0.71304601331551,0.000517659746562416,0.000157888276073194,1.82076754794376,3075,0.739708201012798,0.735768830530532,0.00181022289332817,0.00181022289332817,0,-2.71428571273313e-11,0
