"date","open","high","low","close","next_close","depeg","volume","V_monthly","ThreshD","ThreshU","marketCap","circulatingSupply","log_return","close_lag1d","close_lag7d","abs_peg_deviation","Intraday_range","volatility_3d","volatility_7d","volatility_30d","ma_7d","ma_30d","dist_from_ma_7d","ema_7d","rsi_14","bb_pctb","dist_from_lower_band"
2021-01-09,1.0000139,1.00315654,0.99963695,1.00294675,1.00022348,0,103292241007.48,2361084442870.06,0.999249018059213,1.00075098194079,23729547865.9568,23659828193.17,0.00289774784029396,1.00004467,1.0006002,0.00294675,0.0035092491201552,0.00213589549916763,0.00152270415451259,0.000990405339931387,1.00110909142857,1.00024074266667,0.00183562269802812,1.00120994786216,60.852710429524,1.06109771964164,0.00514190750706455
2021-01-10,1.00292441,1.00292646,0.99853964,1.00022348,1.000587,0,135437984723.47,2449667047815.14,0.999258181522692,1.00074181847731,24229726418.8886,24224312724.63,-0.00271896181055472,1.00294675,1.00051411,0.000223480000000054,0.00438583985250989,0.00282007794678875,0.00191785001070413,0.00111473210930316,1.00106757285714,1.00023291933333,-0.000843192687516175,1.00096333089662,48.9416372373092,0.493770351562219,0.00238520373077619
2021-01-11,1.00025212,1.00109006,0.99395274,1.000587,1.0004137,0,180779058885.16,2593270953741.87,0.999272135226313,1.00072786477369,24286060230.4056,24271812724.63,0.00036337275082613,1.00022348,1.00012776,0.000586999999999893,0.00713313285101635,0.0028128061535394,0.0019163207619468,0.00111679252745847,1.00113317857143,1.000237034,-0.000545560354125974,1.00086924817246,50.3389985991561,0.559710350952782,0.00268841309357853
2021-01-12,1.00059236,1.00128905,0.99902842,1.0004137,1.00001738,0,117509616511.45,2670860911653.86,0.999279252890651,1.00072074710935,24242336789.596,24232311850.04,-0.00017321333314195,1.000587,1.00220227,0.000413699999999961,0.00225969516411059,0.00164669093862209,0.00170021725362959,0.00111310221104701,1.00087766857143,1.00025243866667,-0.00046356171787802,1.00075536112935,49.6415026314496,0.513449483621244,0.00242951001489033
2021-01-13,1.00049148,1.00106043,0.99922581,1.00001738,0.99896425,1,98217076295.12,2734222018882.17,0.999284863835009,1.00071513616499,24236239233.1507,24235818082.23,-0.000396234600779342,1.0004137,1.00152781,1.73800000000668e-05,0.00183458811485846,0.000390441297324764,0.00169207088346218,0.00111563157375945,1.00066189285714,1.00025529333333,-0.000644086540862064,1.00057086584701,48.0033995251929,0.428525406820169,0.00202516848308305
2021-01-14,1.00001983,1.00086978,0.99892168,0.99896425,0.9998454,0,97567813514.07,2790729292620.82,0.999289723526628,1.00071027647337,24234096939.7428,24259223323.43,-0.00105366660866547,1.00001738,1.00040027,0.00103575,0.00195011983662068,0.000457739609602057,0.00168575245512643,0.00111582340129698,1.00045674714286,1.00019018566667,-0.00149181576027098,1.00016921188526,43.8614920367734,0.227260866088831,0.00111065856986888
2021-01-15,0.99897724,1.00016723,0.99856421,0.9998454,1.00019482,0,112214718053.57,2837052003925.11,0.999293610501073,1.00070638949893,24244384051.3853,24248132870.86,0.000881674807883976,0.99896425,1.00004467,0.000154600000000005,0.00160326786521197,0.000984108369740093,0.00173159997616331,0.0011161798117056,1.00042828,1.00018574866667,-0.000582630471021823,1.00008825891394,47.9112137640311,0.387424392717724,0.00178320184010633
2021-01-16,0.99983548,1.00153245,0.99942425,1.00019482,1.00041395,0,101603530718.48,2831597841670.03,0.999293157247927,1.00070684275207,24294865189.4233,24290132870.86,0.000349412976859923,0.9998454,1.00294675,0.000194819999999929,0.0021077893604768,0.000999790092860728,0.00120020597882842,0.0011177025491998,1.00003514714286,1.00019764733333,0.000159667245295432,1.00011489918546,49.4679458134633,0.446331987366684,0.00195585683528262
2021-01-17,1.00022702,1.0007231,0.99921225,1.00041395,1.00080354,1,91132972168.09,2854163472391.06,0.99929502499586,1.00070497500414,24335202163.0478,24325132870.86,0.00021906332128727,1.00019482,1.00022348,0.000413949999999996,0.00151022484242654,0.000351033633631424,0.000628690045938445,0.00110194099088028,1.00006235714286,1.00018252033333,0.000351570934183957,1.00018966188909,50.4677082470374,0.473610210280029,0.00190837555675038
2021-01-18,1.0004119,1.00113209,0.99984074,1.00080354,1.00043557,0,81024209657.58,2875413815495.95,0.999296765964738,1.00070323403526,24371700754.9282,24352132870.49,0.000389352988236773,1.00041395,1.000587,0.000803539999999936,0.00129031318174596,8.90550465409501e-05,0.000631077546456274,0.00110224305794173,1.00009329142857,1.000192683,0.000710182317505594,1.00034313141682,52.2755541149018,0.548071158457241,0.00197169313397577
2021-01-19,1.00076878,1.0022762,1.00009151,1.00043557,1.00068566,0,103734629697.64,2916514469365.64,0.999300085020708,1.00069991497929,24365241025.1171,24354632870.49,-0.000367742167648083,1.00080354,1.0004137,0.000435570000000052,0.00218373882887829,0.000397184324879257,0.000645678660563061,0.00109258565028298,1.00009641571429,1.00021910266667,0.000339121589064054,1.00036624106262,50.4043120758687,0.44327380825419,0.00159000498532937
2021-01-20,1.00041317,1.00085535,0.99886078,1.00068566,0.99969564,0,115893865965.57,2962203512022.65,0.999303702179421,1.00069629782058,24764314270.8834,24747346121.83,0.000249949875652562,1.00043557,1.00001738,0.000685660000000032,0.00199320334019768,0.000402941220531276,0.00062492560041586,0.00109297806025599,1.00019188428571,1.00024771433333,0.000493680984662659,1.00044609579696,51.670539925333,0.511846339409239,0.00183596993114593
2021-01-21,1.00069652,1.00081871,0.99814411,0.99969564,1.00134975,1,125636003892.12,3015561675966.53,0.999307833470138,1.00069216652986,24821289308.3746,24828846121.83,-0.0009898313694818,1.00068566,0.99896425,0.000304360000000004,0.00267541428909289,0.000619891922190466,0.000605527109842368,0.0011081668742274,1.00029636857143,1.00024952966667,-0.000600550587108994,1.00025848184772,46.5986101564543,0.258720482782278,0.000898122340389988
2021-01-22,0.99975422,1.00161124,0.99926046,1.00134975,1.00055499,0,121548669235.14,3052091307876.79,0.999310606010546,1.00068939398945,24762073398.5922,24728695772.18,0.00165324623321442,0.99969564,0.9998454,0.00134974999999993,0.00234761131163201,0.00132238152694344,0.000807203275209079,0.00114736041845258,1.00051127571429,1.00031365766667,0.000838045813242383,1.00053129888579,54.6145112619482,0.720133495644857,0.00255492306689019
2021-01-23,1.00136162,1.00190705,1.00047971,1.00055499,1.00141652,1,80722167202.95,3062116475386.02,0.999311359176578,1.00068864082342,24790145471.4137,24776394865.38,-0.000794003856301597,1.00134975,1.00019482,0.000554989999999922,0.0014265482799701,0.00147270955664657,0.000887149669202857,0.00115462595444726,1.00056272857143,1.00033444233333,-7.73421916267202e-06,1.00053722166434,50.6783023041782,0.495274650882169,0.00175698030102812
2021-01-24,1.00055496,1.00312718,1.00027588,1.00141652,0.99997087,0,84413124756.06,3077150392378.19,0.999312482496743,1.00068751750326,24852549110.8957,24817394865.37,0.000860681631961194,1.00055499,1.00041395,0.00141652000000003,0.00284726678964702,0.00124867768144701,0.000938986982493175,0.00116423228503843,1.00070595285714,1.000376068,0.000710065869827546,1.00075704624826,54.5060461241515,0.717102763944524,0.0025805331253616
2021-01-25,1.00145387,1.00207027,0.99965072,0.99997087,1.00108122,1,101158851199.77,3108059910630.25,0.999314769204362,1.00068523079564,24915669100.0254,24916394865.37,-0.00144464810625564,1.00141652,1.00080354,2.91300000000438e-05,0.00241962048354462,0.00118854723696428,0.00110075351530938,0.00115253942711158,1.000587,1.000425744,-0.000615768543864688,1.00056050218619,47.8021169683624,0.333174394591634,0.00110713595137049
2021-01-26,0.99995289,1.00182632,0.99991637,1.00108122,1.0017644,1,101647526020.1,3114442578422.29,0.9993152376233,1.0006847623767,25000596908.3366,24973594865.37,0.00110976632692994,0.99997087,1.00043557,0.0010812200000001,0.00190788715425102,0.00140840462247427,0.00118362486081631,0.0011674098864757,1.00067923571429,1.00049997933333,0.000401711428964973,1.00069068163964,52.6220642806819,0.679332879926581,0.00219556251012074
2021-01-27,1.00110222,1.00220415,1.00040674,1.0017644,1.0015432,1,105901637305.95,3143587179523.64,0.999317360370323,1.00068263962968,25241343726.5296,25196886298.29,0.000682209372179729,1.00108122,1.00068566,0.00176440000000011,0.00179424423547093,0.00136817157669147,0.00120432345062141,0.0011708685992625,1.00083334142857,1.00060535666667,0.000930283327791253,1.00095911122973,55.3537712553755,0.84939662614271,0.00290577724542296
2021-01-28,1.00177441,1.0023355,1.00076526,1.0015432,1.00048592,0,104090387181.27,3170884947495.62,0.999319324939618,1.00068067506038,25441086455.92,25401886298.29,-0.000220834784332765,1.0017644,0.99969564,0.00154319999999997,0.00156782053934363,0.000679312522022593,0.00111431359635728,0.00117220675946145,1.00109727857143,1.00070379733333,0.000445432664853314,1.0011051334223,54.262845479668,0.757609202143786,0.00264324877765251
2021-01-29,1.00129692,1.00322349,1.00000831,1.00048592,1.00124331,1,183670639697.53,3281888622272.36,0.999327087306698,1.0006729126933,25361027161.54,25348709794.12,-0.00105620851138238,1.0015432,1.00134975,0.000485920000000029,0.00321361843852856,0.000869428428178026,0.00101760778072007,0.00115084179178599,1.00097387428571,1.00071081233333,-0.000487479541923662,1.00095033006673,49.2650707487187,0.486650521507328,0.00132963703586832
2021-01-30,1.0004829,1.00133279,0.99991068,1.00124331,1.00080766,1,115648742489.1,3336068901506.4,0.999330750077737,1.00066924992226,26373892015.19,26341141890.11,0.000756735751061809,1.00048592,1.00055499,0.00124331,0.00142034407201175,0.000907401079479713,0.00101605474145658,0.00115766239764227,1.00107220571429,1.00073233833333,0.000170921023216423,1.00102357505004,52.6308377643286,0.740327591608151,0.00206548828398346
2021-01-31,1.0012196,1.00131228,1.0002615,1.00080766,1.00064511,0,101327508211.51,3376886423430.85,0.99933345749602,1.00066654250398,26451988954.48,26430641890.11,-0.000435203711997513,1.00124331,1.00141652,0.000807659999999988,0.0010499320119114,0.000921333593510559,0.000971043572266753,0.00113402588417214,1.00098522571429,1.00069540233333,-0.000177390944166058,1.00096959628753,50.5533900134356,0.579866790986767,0.00162237271391295
2021-02-01,1.00083795,1.00116242,0.99969764,1.00064511,1.00142744,1,117812471778.37,3407364930767.26,0.999335450834597,1.0006645491654,26618802807.61,26601641890.11,-0.000162432012180183,1.00080766,0.99997087,0.000645110000000004,0.00146383566497411,0.0006244989272479,0.000772967006528933,0.00110851345487771,1.00108154571429,1.00069689933333,-0.000435964199074552,1.00088847471565,49.7640940750296,0.517608860653198,0.00144596934215744
2021-02-02,1.00064521,1.00178466,1.00036746,1.00142744,1.00101337,1,112355343050.59,3399294594021.58,0.999334925343524,1.00066507465648,26789427696.39,26751241890.11,0.000781520170004839,1.00064511,1.00108122,0.00142744000000006,0.0014151799155812,0.000638470454485819,0.000708505714834665,0.00111743157126013,1.00113100571429,1.00072734366667,0.000296099395605926,1.00102321603674,53.5250336998905,0.768911193933782,0.00217753503241156
2021-02-03,1.0013888,1.00232627,1.00078638,1.00101337,1.00080374,1,106216534834.36,3379604741845.33,0.999333636250727,1.00066636374927,27049305333.48,27021922209.79,-0.000413565288755709,1.00142744,1.0017644,0.0010133699999999,0.00153833110141164,0.000630124709693292,0.000665110920276606,0.00111779416375591,1.00102371571429,1.000756864,-1.03351340465761e-05,1.00102075452755,51.3344516930877,0.604305354380533,0.00141683808426954
2021-02-04,1.00098906,1.00153197,1.00050886,1.00080374,1.00013137,0,130071476668.99,3407757503270.7,0.99933547635419,1.00066452364581,27447659384.35,27425616215.76,-0.000209439713267417,1.00101337,1.0015432,0.000803740000000053,0.00102228834596481,0.000639257120226843,0.000664800148242752,0.00104956219406573,1.00091807857143,1.00071024633333,-0.000114233695920037,1.00096650089566,50.2140035353369,0.493983649548783,0.00107539906450098
2021-02-05,1.00078791,1.00157361,0.99996216,1.00013137,1.00112928,1,116242339499.37,3407894703481.28,0.999335485272111,1.00066451472789,27792866868.04,27789216215.76,-0.000672055802256202,1.00080374,1.00048592,0.000131370000000075,0.00161123833162022,0.000231839830461123,0.000584212085881769,0.0010495385654237,1.00086742857143,1.00066369833333,-0.00073542064654761,1.00075771817175,46.6936955309572,0.188785979016408,0.000414002777614258
2021-02-06,1.0001269,1.00216331,1.00006817,1.00112928,1.0012114,1,121039422024.81,3399466523990.42,0.99933493655589,1.00066506344411,28259209039.49,28227332457.52,0.000997281471264207,1.00013137,1.00124331,0.00112928000000001,0.00209277666916304,0.000861865863089421,0.000643666273796634,0.00104580082847402,1.00085113857143,1.00068799866667,0.000277904892997902,1.00085060862881,52.0649611361947,0.628618758315457,0.00136809111961058
2021-02-07,1.00112442,1.00148161,1.00030795,1.0012114,1.00104401,1,130348566846.52,3398259129092.19,0.999334857799965,1.00066514220003,28640986238.58,28606332457.52,8.20240040732974e-05,1.00112928,1.00080766,0.00121140000000008,0.00117223994852621,0.000835964464787749,0.000616681552528257,0.0010433696139467,1.00090881571429,1.00072688966667,0.000302309542051885,1.00094080647161,52.4892214893503,0.655330980227691,0.00144142997007866
2021-02-08,1.00124059,1.00314326,1.00029068,1.00104401,1.00123164,1,156718232410.48,3451685120495.19,0.999338307401873,1.00066169259813,28801870406.68,28771832457.52,-0.000167201446482879,1.0012114,1.00064511,0.00104400999999998,0.00284960498390086,0.000613165287963261,0.000616967767754883,0.000893001833778944,1.00096580142857,1.000663465,7.81331103589917e-05,1.00096660735371,51.4888579003612,0.566407097034785,0.00122645762411211
2021-02-09,1.00108218,1.00288222,1.00043846,1.00123164,1.00072171,1,155577364901.32,3471824500673.04,0.999339589333941,1.00066041066606,29791218140.69,29754571161.82,0.000187416753082319,1.00104401,1.00142744,0.00123164000000009,0.00244075386990369,0.000182105749594144,0.000536264487704769,0.000739404651708023,1.00093783,1.00069707033333,0.000293534714338912,1.00103286551528,52.5798168862943,0.639852546343686,0.00139152956043574
