date,open,high,low,close,next_close,depeg,volume,V_monthly,ThreshD,ThreshU,marketCap,circulatingSupply
2024-12-29,0.9998532351,1.0005617892,0.9995840059,0.9999917719,0.9997895328,0,126412269.68,4504429638.96,0.9939449175078415,1.0060550824921586,5365338555.55,5365382702.66
2024-12-30,0.9999914739,1.0006393368,0.9995130503,0.9997895328,0.9996858548,0,184329355.5,4596165242.41,0.9939854733261165,1.0060145266738834,5364246013.7,5365382702.66
2024-12-31,0.9997881439,1.0004679244,0.9994262942,0.9996858548,0.9997927308,0,107701051.91,4622743000.2699995,0.9939970220224434,1.0060029779775566,5363697193.44,5365382702.66
2025-01-01,0.9996858548,1.011713431,0.9992723856,0.9997927308,0.999888841,0,135438825.08,4455813852.679999,0.9939229755049749,1.006077024495025,5364270624.13,5365382702.66
2025-01-02,0.9997927308,1.0007817346,0.9994714688,0.999888841,1.0001767726,0,128561421.87,4408000276.259999,0.9939010819811577,1.0060989180188424,5364788997.24,5365382702.66
2025-01-03,0.9998893452,1.0005246193,0.9996634906,1.0001767726,1.0003023429,0,123800424.89,4366111644.429999,0.993881639613359,1.006118360386641,5366331155.52,5365382702.66
2025-01-04,1.0001767726,1.0004865648,0.9998642943,1.0003023429,1.0000240292,0,97376055.23,4279380765.439999,0.9938405818293009,1.0061594181706992,5367004888.13,5365382702.66
2025-01-05,1.0003147566,1.000682234,0.9998583093,1.0000240292,1.0002661295,0,82904806.07,4161144660.0299993,0.993782787254691,1.0062172127453088,5365511628.34,5365382702.66
2025-01-06,1.0000240292,1.0005819214,0.9997732578,1.0002661295,1.0000260258,0,122104565.64,4153606289.1599994,0.9937790283259105,1.0062209716740895,5366839545.12,5365382702.66
2025-01-07,1.0002610932,1.0004864949,0.99951430509999994,1.0000260258,0.9999566022,0,125436329.24,4126789730.3599997,0.9937655824426096,1.0062344175573905,5365522340.92,5365382702.66
2025-01-08,1.0000260258,1.0003597978,0.9996335249,0.9999566022,1.0001394921,0,97127251.96,4005379797.1599994,0.9937032164374221,1.0062967835625778,5365074413.35,5365382702.66
2025-01-09,0.999942541,1.0004146682,0.9996223483,1.0001394921,1.0001706721,0,121207434.55,3993120050.2799997,0.9936967788562564,1.0063032211437435,5366088510.15,5365382702.66
2025-01-10,1.0001315484,1.0006238837,0.9997701809,1.0001706721,1.0001237378,0,101239486.91,3976947747.969999,0.9936882463719792,1.0063117536280208,5366298423.57,5365382702.66
2025-01-11,1.0001706721,1.0004023315,0.9998024302,1.0001237378,1.0000025514,0,76217572.25,3917406487.669999,0.9936564292597838,1.0063435707402162,5366046603.11,5365382702.66
2025-01-12,1.0001237378,1.0002652389,0.9997408885,1.0000025514,1.0001460953,0,51795443.24,3842164352.579999,0.993615287384029,1.006384712615971,5365422152.74,5365382702.66
2025-01-13,1.0000073527,1.0005297014,0.9996345408,1.0001460953,0.9999437734,0,140995236.06,3877446038.6699986,0.9936347116939603,1.0063652883060397,5366119970.69,5365382702.66
2025-01-14,1.000137412,1.0004606873,0.99972717740000006,0.9999437734,1.0003246646,0,97164840.12,3864281954.3299985,0.9936274918773036,1.0063725081226964,5365075870,5365382702.66
2025-01-15,0.99994281249999994,1.0006740562,0.9997879482,1.0003246646,1.0000720782,0,106770837.43,3797659789.409999,0.9935904434838946,1.0064095565161053,5367236953.17,5365382702.66
2025-01-16,1.0003455952,1.000391098,0.9994799723,1.0000720782,1.0001172897,0,85805077.93,3786671936.4599986,0.9935842498962058,1.0064157501037942,5365765397.39,5365382702.66
2025-01-17,1.0000713266,1.0007236957,0.9995823665,1.0001172897,0.999838302,0,109508707.84,3763282406.159999,0.9935709856278135,1.0064290143721863,5366022326.32,5365382702.66
2025-01-18,1.0001192131,1.0005476078,0.9994060123,0.999838302,0.9998698211,0,131839595.44,3696380377.189999,0.9935324303460347,1.0064675696539653,5364515131.12,5365382702.66
2025-01-19,0.999838302,1.0002017099,0.9992530959,0.9998698211,0.9999200485,0,159702211.79,3628316195.4099994,0.9934922385609797,1.0065077614390203,5364684243.3,5365382702.66
2025-01-20,0.9998698211,1.0004363555,0.9993665276,0.9999200485,1.0000620011,0,197354893.69,3661666219.68,0.9935120561567572,1.0064879438432428,5364933551.15,5365382702.66
2025-01-21,0.9999162871,1.000432071,0.9997040373,1.0000620011,1.0002808384,0,242991493.5,3735880384.7099996,0.9935553053420535,1.0064446946579464,5365715362.4,5365382702.66
2025-01-22,1.0000620011,1.0009154359,0.9998145029,1.0002808384,0.9999329339,0,163113418.11,3736870406.3399997,0.993555874530524,1.006444125469476,5366866519.67,5365382702.66
2025-01-23,1.0002765538,1.0007694535,0.9997110955,0.9999329339,0.9999111184,0,406869173.73,3998935927.49,0.9936998360483753,1.0063001639516247,5364829494.63,5365382702.66
2025-01-24,0.9999425657,1.0005709305,0.9997758202,0.9999111184,1.0002093088,0,244286363.77,4127866999.9500003,0.9937661248319177,1.0062338751680822,5364905818.64,5365382702.66
2025-01-25,0.9999086809,1.0010107155,0.9998034243,1.0002093088,1.0000351702,0,165611456.86,4164540898.6800003,0.9937844777876317,1.0062155222123683,5366528782.45,5365382702.66
2025-01-26,1.0002136063,1.0006394376,0.9998875581,1.0000351702,1.0002473929,0,175238404.17,4226662074.540001,0.9938150789869479,1.0061849210130522,5365571404.15,5365382702.66
2025-01-27,1.0000343631,1.0005337945,0.9996010501,1.0002473929,0.9999023436,0,282685341.45,4391589345.910001,0.993893494409018,1.0061065055909821,5366710060.1,5365382702.66
2025-01-28,1.0002477274,1.0003239168,0.9995785913,0.9999023436,1.0000642174,0,227533547.37,4492710623.6,0.9939396572836169,1.006060342716383,5364889175.63,5365382702.66
2025-01-29,0.9999080164,1.0004495431,0.9996739177,1.0000642174,1.0000571265,0,185046319.42,4493427587.52,0.9939399796268692,1.006060020373131,5365727253.48,5365382702.66
2025-01-30,1.000078083,1.000563163,0.9998496144,1.0000571265,1.0000645498,0,183415278.83,4569141814.44,0.9939736393203303,1.0060263606796696,5365689208.04,5365382702.66
2025-01-31,1.0000575072,1.0004762056,0.9997241532,1.0000645498,0.9998826607,0,184116121.04,4617819110.400001,0.9939948891611468,1.0060051108388532,5365729036.85,5365382702.66
2025-02-01,1.000067689,1.0002883513,0.9996715473,0.9998826607,0.9997579149,0,162806154.3,4652063842.83,0.9940096603887214,1.0059903396112786,5364745124.6,5365382702.66
2025-02-02,0.9998811682,1.0004069613,0.9994442794,0.9997579149,0.9999363722,0,244026430.43,4772289848.370001,0.99406039274560265,1.0059396072543973,5364083823.56,5365382702.66
