"model","window","coin","horizon","feature","baseline_logloss","perm_logloss_mean","perm_logloss_sd","importance_logloss"
"GB","Window 1","DAI","depeg_7d","pct_close_3d",1.67846711208828,1.67823194262248,0.000303607184575794,-0.000235169465799601
"GB","Window 1","DAI","depeg_7d","log_diff_net_flow",1.67846711208828,1.67751742517577,0.00181268316169193,-0.000949686912505632
"GB","Window 1","DAI","depeg_7d","pct_high_30d",1.67846711208828,1.67665174750497,0.000862780892475299,-0.00181536458330966
"GB","Window 1","DAI","depeg_7d","rvol",1.67846711208828,1.67591375167491,0.00125257880994689,-0.00255336041336385
"GB","Window 1","DAI","depeg_7d","net_swap_flow",1.67846711208828,1.67180903044263,0.00340250538158828,-0.00665808164564807
"GB","Window 1","DAI","depeg_7d","big_player_7d_avg",1.67846711208828,1.65474127992967,0.00319357278800956,-0.0237258321586069
"GB","Window 1","PAX","depeg_1d","gini_coefficient",0.15466091221155,0.157380888399124,0.000711514337369052,0.00271997618757408
"GB","Window 1","PAX","depeg_1d","log_diff_pin",0.15466091221155,0.156301855675516,0.000888783083361677,0.00164094346396607
"GB","Window 1","PAX","depeg_1d","big_players_vol_pct",0.15466091221155,0.15488916759143,0.000243452466613387,0.000228255379880304
"GB","Window 1","PAX","depeg_1d","entropy_7d_avg",0.15466091221155,0.154827844388501,0.000306959350338898,0.000166932176951379
"GB","Window 1","PAX","depeg_1d","bb_pctb",0.15466091221155,0.154780599201564,0.000111067778172549,0.000119686990013745
"GB","Window 1","PAX","depeg_1d","gini_7d_avg",0.15466091221155,0.154772582931368,0.000229503310012883,0.000111670719818158
"GB","Window 1","PAX","depeg_1d","gross_outflow",0.15466091221155,0.154739619301508,0.000198448515543358,7.87070899575804e-05
"GB","Window 1","PAX","depeg_1d","volume",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","V_monthly",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","marketCap",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","circulatingSupply",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","log_return",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","close_lag1d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","close_lag7d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","abs_peg_deviation",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","intraday_range",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","volatility_3d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","volatility_7d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","volatility_30d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","ma_7d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","ma_30d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","dist_from_ma_7d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","ema_7d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","rsi_14",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","dist_from_lower_band",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","value",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","pct_open_1d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","pct_high_1d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","pct_low_1d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","pct_close_1d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","pct_open_3d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","pct_high_3d",0.15466091221155,0.15466091221155,0,0
"GB","Window 1","PAX","depeg_1d","pct_low_3d",0.15466091221155,0.15466091221155,0,0
