timestamp,open,high,low,close,stablecoin,date,usdc_events_positive,ustc_events_positive,ustc_events_negative,lunaterra_events_negative,usdt_events_positive,unknown_events_negative,dai_events_positive,usdc_events_negative,dai_events_negative,unknown_events_positive,lunaterra_events_positive,log_return,close_lag1d,close_lag7d,close_lag30d,volatility_7d,volatility_30d,peg_deviation,abs_peg_deviation,ma_7d,ma_30d,dist_from_ma_7d,dist_from_ma_30d,intraday_range,sma_7d,sma_30d,ema_7d,ema_30d,rsi_14d,bb,bb_up,bb_dn,bb_pctb,dist_from_lower_band
2022-05-25T00:00:00Z,0.9997,1,0.9981,1,DAI,2022-05-25,0,0,0,0,0,0,0,0,0,0,0,2.0002000266702272e-4,0.9998,1,0.9994,5.918924223931904e-4,5.381754196305067e-4,0,0,0.9998142857142854,0.9997699999999999,1.857142857145666e-4,2.300000000000635e-4,0.0019000000000000128,0.9998142857142855,0.9997700000000002,0.9998904645660772,0.9997713875732785,52.19019012592405,,1.0005880096617794,0.9989319903382206,0.6449258451189132,0.0010680096617794455
2022-05-26T00:00:00Z,1,1,0.9991,0.9996,DAI,2022-05-26,0,0,0,0,0,0,0,0,0,0,0,-4.0008002133969133e-4,1,0.999,0.9999,4.489956001825461e-4,5.355707658261328e-4,-3.9999999999995595e-4,3.9999999999995595e-4,0.9998999999999997,0.99976,-2.999999999996339e-4,-1.5999999999993797e-4,9.000000000000119e-4,0.9998999999999999,0.9997600000000002,0.9998178484245579,0.9997603303104864,47.9475990407896,,1.0005806623862918,0.9989193376137082,0.4097106101856837,6.806623862918304e-4
2022-05-27T00:00:00Z,0.9997,1,0.999,0.9997,DAI,2022-05-27,0,0,0,0,1,0,0,0,0,0,0,1.0003501233780469e-4,0.9996,1,0.9999,2.0705394998436373e-4,5.359464701938983e-4,-2.9999999999996696e-4,2.9999999999996696e-4,0.9998571428571426,0.9997533333333333,-1.5714285714252263e-4,-5.333333333323864e-5,0.0010000000000000009,0.9998571428571427,0.9997533333333336,0.9997883863184185,0.9997564380323906,49.062420430094676,,1.000557860863087,0.9989121391369132,0.4787327350405483,7.878608630867978e-4
2022-05-28T00:00:00Z,0.9997,1,0.999,0.9995,DAI,2022-05-28,0,0,0,0,0,0,0,0,0,0,0,-2.000800326803032e-4,0.9997,0.9999,0.9998,2.149609211556184e-4,5.368580603833541e-4,-4.999999999999449e-4,4.999999999999449e-4,0.9997999999999997,0.9997433333333333,-2.999999999996339e-4,-2.4333333333326213e-4,0.0010000000000000009,0.9997999999999998,0.9997433333333335,0.9997162897388139,0.999739893643204,46.89899113751682,,1.000557860863087,0.9989121391369132,0.35720550670105555,5.878608630868198e-4
2022-05-29T00:00:00Z,1,1,0.9992,1,DAI,2022-05-29,0,0,0,0,0,0,0,0,0,0,0,5.001250416821515e-4,0.9995,1,0.9997,3.000677998101312e-4,5.445150322260684e-4,0,0,0.9997999999999997,0.9997533333333333,2.0000000000031104e-4,2.466666666667283e-4,8.000000000000229e-4,0.9997999999999998,0.9997533333333336,0.9997872173041105,0.9997566746984812,52.53407491870119,,1.0005831907992728,0.9989268092007273,0.6479127757849243,0.0010731907992727052
2022-05-30T00:00:00Z,1,1,0.9993,1,DAI,2022-05-30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9998,3.000677998101312e-4,5.442509654242272e-4,0,0,0.9997999999999997,0.99976,2.0000000000031104e-4,2.4000000000001798e-4,7.000000000000339e-4,0.9997999999999998,0.9997600000000002,0.9998404129780829,0.9997723731050308,52.53407491870119,,1.0003355804677345,0.9993444195322655,0.6614268624542593,6.555804677345067e-4
2022-05-31T00:00:00Z,1,1,0.9995,1,DAI,2022-05-31,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9998,0.9996,2.8708903283634484e-4,5.428544737080141e-4,0,0,0.9998285714285711,0.9997733333333333,1.714285714289332e-4,2.2666666666670832e-4,4.999999999999449e-4,0.9998285714285713,0.9997733333333335,0.9998803097335622,0.9997870587111579,52.53407491870119,,1.000344899989998,0.999345100010002,0.6550310093031176,6.548999899980146e-4
2022-06-01T00:00:00Z,1,1,0.9991,1,DAI,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.7695610481431816e-4,5.379177559586901e-4,0,0,0.9998285714285711,0.9997733333333333,1.714285714289332e-4,2.2666666666670832e-4,9.000000000000119e-4,0.9998285714285713,0.9997733333333335,0.9999102323001716,0.9998007968588252,52.53407491870119,,1.000344899989998,0.999345100010002,0.6550310093031176,6.548999899980146e-4
2022-06-02T00:00:00Z,1,1,0.9981,1,DAI,2022-06-02,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9996,0.9993,2.1497976316406812e-4,5.214245030436028e-4,0,0,0.9998857142857139,0.9997966666666666,1.1428571428606649e-4,2.0333333333344417e-4,0.0019000000000000128,0.9998857142857142,0.9997966666666668,0.9999326742251287,0.9998136486743849,52.53407491870119,,1.000344899989998,0.999345100010002,0.6550310093031176,6.548999899980146e-4
2022-06-03T00:00:00Z,1,1,0.9993,1,DAI,2022-06-03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9997,0.9999,2.1497909810565938e-4,5.099136191777251e-4,0,0,0.9999285714285711,0.9997999999999999,7.142857142894421e-5,2.00000000000089e-4,7.000000000000339e-4,0.9999285714285714,0.9998000000000001,0.99994950566884655,0.9998256713405538,52.53407491870118,,1.0003595998398718,0.9993604001601282,0.6401121345795002,6.395998398718294e-4
2022-06-04T00:00:00Z,1,1,0.9991,0.9999,DAI,2022-06-04,0,0,0,0,0,0,0,0,0,0,0,-1.0000500033334732e-4,1,0.9995,1,1.9885304183502408e-4,5.099136191777253e-4,-9.999999999998899e-5,9.999999999998899e-5,0.9999857142857139,0.9997966666666666,-8.571428571391149e-5,1.0333333333345518e-4,9.000000000000119e-4,0.9999857142857141,0.9997966666666668,0.999937129251635,0.9998304667379375,50.85050569809796,,1.0003508830507286,0.9993591169492713,0.5453736016324289,5.408830507287465e-4
2022-06-05T00:00:00Z,0.9999,1,0.9992,1,DAI,2022-06-05,0,0,0,0,0,0,0,0,0,0,0,1.0000500033327544e-4,0.9999,1,0.9998,5.773791386274594e-5,5.088641115576871e-4,0,0,0.9999857142857139,0.9998033333333332,1.42857142860775e-5,1.9666666666684485e-4,8.000000000000229e-4,0.9999857142857141,0.9998033333333335,0.9999528469387262,0.9998414043677482,52.490181337213315,,1.0003508830507286,0.9993591169492713,0.6462038274820968,6.408830507287355e-4
2022-06-06T00:00:00Z,1,1,0.9995,1,DAI,2022-06-06,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5.773791386274594e-5,5.07552050515508e-4,0,0,0.9999857142857139,0.9998033333333332,1.42857142860775e-5,1.9666666666684485e-4,4.999999999999449e-4,0.9999857142857141,0.9998033333333335,0.9999646352040447,0.9998516363440226,52.490181337213315,,1.0003643682837722,0.9993756317162276,0.6314809265353325,0.00062436828377243625
2022-06-07T00:00:00Z,1,1,0.9994,0.9999,DAI,2022-06-07,0,0,0,0,0,0,0,0,0,0,0,-1.0000500033334732e-4,1,1,0.9995,6.901000649204379e-5,4.991441932275311e-4,-9.999999999998899e-5,9.999999999998899e-5,0.9999714285714283,0.9998166666666665,-7.142857142827808e-5,8.33333333335462e-5,6.000000000000449e-4,0.9999714285714285,0.9998166666666667,0.9999484764030335,0.9998547565798922,50.534941554579156,,1.0003560193478875,0.9993739806521124,0.5356401434593525,5.260193478876518e-4
2022-06-08T00:00:00Z,0.9999,1,0.9986,0.9999,DAI,2022-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,1,0.9996,6.901000649204379e-5,4.988790493856977e-4,-9.999999999998899e-5,9.999999999998899e-5,0.9999571428571425,0.9998266666666665,-5.714285714253364e-5,7.333333333348069e-5,0.0013999999999999568,0.9999571428571429,0.9998266666666668,0.9999363573022753,0.9998576755102219,50.53494155457914,,1.000199136645896,0.999620863354104,0.48270713840332796,2.79136645895961e-4
2022-06-09T00:00:00Z,0.9999,1,0.9991,1,DAI,2022-06-09,0,0,0,0,1,0,0,0,0,0,0,1.0000500033327544e-4,0.9999,1,0.9983,8.165374084782485e-5,4.3313129892447904e-4,0,0,0.9999571428571425,0.9998833333333331,4.2857142857455344e-5,1.1666666666687586e-4,9.000000000000119e-4,0.9999571428571429,0.9998833333333333,0.9999522679767064,0.9998668577353689,52.58337544922661,,1.000199136645896,0.999620863354104,0.6556357543698564,3.7913664589595e-4
2022-06-10T00:00:00Z,0.9999,1,0.9992,1,DAI,2022-06-10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9999,8.165374084782485e-5,3.2013077099398953e-4,0,0,0.9999571428571425,0.9998866666666665,4.2857142857455344e-5,1.1333333333352069e-4,8.000000000000229e-4,0.9999571428571429,0.9998866666666667,0.9999642009825298,0.9998754475588936,52.583375449226615,,1.0002067190429162,0.9996232809570837,0.6456881236656268,3.7671904291625147e-4
2022-06-11T00:00:00Z,0.9999,1,0.999,0.9994,DAI,2022-06-11,0,0,0,0,0,1,0,0,0,0,0,-6.001800720324606e-4,1,0.9999,1,2.4306371551654818e-4,3.378720879706501e-4,-6.000000000000449e-4,6.000000000000449e-4,0.999885714285714,0.9998666666666665,-4.857142857140895e-4,-4.6666666666650425e-4,0.0010000000000000009,0.9998857142857142,0.9998666666666668,0.9998231507368974,0.9998447735228361,40.8203135952682,,1.0002498287269392,0.999520171273061,-0.16469546418302564,-1.20171273061076e-4
2022-06-12T00:00:00Z,0.9994,1,0.9985,0.9998,DAI,2022-06-12,0,0,0,0,0,0,0,0,0,0,0,4.001600693654691e-4,0.9994,1,1,2.9850482167568854e-4,3.464783703299083e-4,-1.9999999999997797e-4,1.9999999999997797e-4,0.9998571428571427,0.9998599999999999,-5.7142857142644665e-5,-5.999999999983796e-5,0.0014999999999999458,0.9998571428571427,0.9998600000000001,0.9998173630526731,0.9998418849084596,49.009725149650976,,1.0002376292872894,0.9995123707127107,0.39658860628623116,2.876292872893149e-4
2022-06-13T00:00:00Z,0.9997,1,0.9987,0.9999,DAI,2022-06-13,1,0,0,0,0,0,1,0,0,0,0,1.000150023337974e-4,0.9998,1,0.9997,3.0246776317370284e-4,3.424730695964546e-4,-9.999999999998899e-5,9.999999999998899e-5,0.999842857142857,0.9998666666666665,5.714285714297773e-5,3.333333333355171e-5,0.0012999999999999678,0.999842857142857,0.9998666666666668,0.9998380222895049,0.9998456342692043,50.841220503280674,,1.0002411094017054,0.9995188905982948,0.5276924387809633,3.8110940170521523e-4
2022-06-14T00:00:00Z,0.9999,1,0.9986,1,DAI,2022-06-14,0,0,0,0,0,0,0,0,0,0,0,1.0000500033327544e-4,0.9999,0.9999,1,3.0246776317369823e-4,3.3848822920837403e-4,0,0,0.9998571428571427,0.9998666666666665,1.428571428573333e-4,1.333333333335407e-4,0.0013999999999999568,0.9998571428571427,0.9998666666666668,0.9998785167171287,0.9998555933486104,52.67194019426948,,1.0002411094017054,0.9995188905982948,0.6661546326863949,4.811094017052042e-4
2022-06-15T00:00:00Z,1,1,0.9989,1,DAI,2022-06-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9999,1,3.0246776317369823e-4,3.3848822920837403e-4,0,0,0.9998714285714284,0.9998666666666665,1.2857142857158887e-4,1.333333333335407e-4,0.0010999999999999899,0.9998714285714284,0.9998666666666668,0.9999088875378466,0.9998649099067647,52.671940194269474,,1.0002405877273186,0.9995594122726815,0.6468050548785722,4.405877273184755e-4
2022-06-16T00:00:00Z,1,1,0.9988,1,DAI,2022-06-16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9997,3.000967068471302e-4,3.337160805644385e-4,0,0,0.9998714285714284,0.9998766666666665,1.2857142857158887e-4,1.2333333333347518e-4,0.0011999999999999789,0.9998714285714284,0.9998766666666667,0.999931665653385,0.9998736253966509,52.671940194269474,,1.0002453028912983,0.9995846971087017,0.628669778920029,4.153028912983192e-4
2022-06-17T00:00:00Z,1,1,0.9988,1,DAI,2022-06-17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.000967068471302e-4,3.2918918903834685e-4,0,0,0.9998714285714284,0.9998766666666665,1.2857142857158887e-4,1.2333333333347518e-4,0.0011999999999999789,0.9998714285714284,0.9998766666666667,0.9999487492400387,0.999881778596867,52.671940194269474,,1.000211293199325,0.9996687068006749,0.6105814671162625,3.3129319932512225e-4
2022-06-18T00:00:00Z,1,1,0.9994,1,DAI,2022-06-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9994,0.999,1.4644261466863843e-4,2.6962506076997863e-4,0,0,0.9999571428571427,0.9999099999999999,4.285714285734432e-5,9.000000000014552e-5,6.000000000000449e-4,0.9999571428571427,0.9999100000000001,0.999961561930029,0.9998894057841659,52.67194019426948,,1.000211293199325,0.9996687068006749,0.6105814671162625,3.3129319932512225e-4
2022-06-19T00:00:00Z,1,1,0.9984,1,DAI,2022-06-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9998,1,4.8799883883907436e-5,1.9832038761857785e-4,0,0,0.999985714285714,0.9999099999999999,1.4285714285966478e-5,9.000000000014552e-5,0.0016000000000000458,0.999985714285714,0.9999100000000001,0.9999711714475218,0.9998965408948648,52.671940194269474,,1.000211293199325,0.9996687068006749,0.6105814671162625,3.3129319932512225e-4
2022-06-20T00:00:00Z,1,1,0.9991,1,DAI,2022-06-20,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9999,0.9999,3.779833724925404e-5,1.974199044439342e-4,0,0,0.9999999999999998,0.9999133333333332,2.220446049250313e-16,8.666666666679035e-5,9.000000000000119e-4,0.9999999999999998,0.9999133333333334,0.9999783785856413,0.9999032156758414,52.67194019426947,,1.000211293199325,0.9996687068006749,0.6105814671162625,3.3129319932512225e-4
2022-06-21T00:00:00Z,0.9999,1,0.9987,1,DAI,2022-06-21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.9657378258793864e-4,0,0,0.9999999999999998,0.9999133333333332,2.220446049250313e-16,8.666666666679035e-5,0.0012999999999999678,0.9999999999999998,0.9999133333333334,0.9999837839392309,0.9999094598257872,52.67194019426948,,1.000211293199325,0.9996687068006749,0.6105814671162625,3.3129319932512225e-4
2022-06-22T00:00:00Z,1,1,0.999,0.9998,DAI,2022-06-22,0,0,0,0,0,0,0,0,0,0,0,-2.000200026670447e-4,1,1,1,7.560045489935378e-5,1.9993712023990836e-4,-1.9999999999997797e-4,1.9999999999997797e-4,0.9999714285714284,0.9999066666666665,-1.7142857142837808e-4,-1.0666666666647728e-4,0.0010000000000000009,0.9999714285714284,0.9999066666666667,0.9999378379544231,0.9999023979015429,46.41722680644676,,1.0002064054992217,0.9996535945007783,0.26483825328002397,1.4640549922173562e-4
2022-06-23T00:00:00Z,0.9999,1,0.9983,0.9991,DAI,2022-06-23,0,0,0,0,0,0,0,0,0,0,0,-7.003852404971445e-4,0.9998,1,0.9998,2.6290967143790275e-4,2.3450494274351248e-4,-9.000000000000119e-4,9.000000000000119e-4,0.999842857142857,0.9998833333333332,-7.428571428570452e-4,-7.833333333332471e-4,0.0017000000000000348,0.999842857142857,0.9998833333333333,0.9997283784658173,0.9998506302949918,32.06516480945788,,1.000337879674969,0.9994321203250309,-0.3666761210399667,-3.321203250309379e-4
2022-06-24T00:00:00Z,0.9991,1,0.9991,1,DAI,2022-06-24,0,0,0,0,0,0,0,0,0,0,0,9.004052431640947e-4,0.9991,1,1,4.7280670618667553e-4,2.865885789277925e-4,0,0,0.999842857142857,0.9998833333333332,1.5714285714296672e-4,1.1666666666676484e-4,9.000000000000119e-4,0.999842857142857,0.9998833333333333,0.999796283849363,0.9998602670501537,52.43054231348065,,1.0003456314299957,0.9994343685700041,0.6207116023593132,5.656314299958831e-4
